-4050.95,9893.04
124.495,-188.998
-106,-94.2223
-1016.28,-795.226
-679.993,98.9959
-113.73,-92.0599
-166.808,-362.439
-119.821,-89.7406
-121.752,-89.6502
-944.904,-304.259
-112.223,-88.8907
-113.111,-87.9999
-113.999,-88.0001
-114.89,-87.1108
-580.346,-714.547
96.8507,-707.214
-117.555,-85.3331
-390.407,209.992
-581.166,337.343
-1172.29,334.605
-121.111,-82.6668
528.36,971.637
-122.89,-81.7778
-522.216,-191.557
-526.717,-551.276
-126.5,-79.8073
-584.806,-42.9468
-136.953,-75.8853
-573.383,640.632
-55.9421,-464.314
-748.819,101.43
86.3889,-175.275
-1001.29,-995.556
-409.161,-645.171
880.261,-1238.34
-576.304,2805.44
279.422,560.328
182.929,191.738
-98,6.22218
-66.9468,2971.94
-96.2229,6.22216
824.802,-811.232
140.406,-521.369
-93.5557,6.22158
571.243,378.89
-90.3265,7.06877
239.402,48.3816
-80.5784,11.4291
-1472.39,1186.31
-88.221,6.22159
-74.3147,12.8904
-86.4443,6.22218
-85.5563,6.22202
-84.6665,6.22205
-83.0529,6.56037
-358.012,-228.889
-20.9711,-624.206
-1930.24,-2728.57
-79.3333,6.22181
311.428,39.849
394.43,284.317
-76.6667,6.22201
-75.7784,6.22223
528.239,-277.285
-561.176,-312.113
-13630.5,27215.9
-72.2237,5.33146
539.759,389.047
-70.4445,5.33342
594.785,-805.603
436.037,-261.641
-66.8891,5.33098
-65.9995,5.3334
-337.949,-246.75
139.736,712.769
442.82,-58.8645
-62.445,4.44392
-50.4199,7.46764
-60.6672,4.44436
459.346,611.048
-817.024,46.7423
-46.244,7.46078
-5443.83,4028.53
-56.2218,4.44392
-245.507,457.386
559.292,-818.212
-53.5556,3.55505
-52.6672,3.55703
-51.7797,3.55432
-50.8888,3.55408
-50,3.5557
-49.1114,3.55518
-48.2223,3.55565
1043.1,1783.31
-1203,349.834
-196.798,62.8024
1119.55,36.6119
162.308,-189.594
-31.8303,4.73243
-444.927,477.695
1357.96,-1913.66
219.039,-17.5804
456.134,-16.5073
-23.834,5.25397
-593.869,498.158
-36.6664,2.66664
1312.56,-79.2694
979.062,-3829.55
-31.9795,3.00691
-33.1106,2.6668
-32.2217,2.66674
-31.3334,1.77681
-751.151,-810.871
-550.884,-85.354
261.947,651.257
-27.7755,1.77607
121.209,315.718
-2097.26,1520.03
-206.758,115.363
872.124,305.588
-23.3344,0.891023
-22.4448,0.888767
497.258,-1731.8
13.151,5.2621
-19.7757,0.886855
-18.8884,-5.86419e-05
-18.0002,8.92532e-05
-343.4,-692.087
-200.484,-342.337
-15.3321,-0.000909555
-3585.51,2559.21
-13.5555,-0.000122021
-12.6662,-0.888694
-11.7779,-0.888791
15.8474,1.84582
23.1966,1.55332
-532.095,-142.098
-13.5563,-1.77775
-14.4448,-2.66679
6722.99,2861.26
18.0861,0.452162
-115.777,148.482
1055.66,204.482
-289.094,175.581
169.499,377.71
-20.6668,-2.66649
-674.187,-85.6687
-1139.25,-1124.51
478.097,-658.254
-24.2216,-2.66667
445.821,589.22
-203.928,518.534
249.821,659.269
-27.7774,-2.66671
-30.8008,5.64154
-29.5564,-2.66576
-30.4439,-2.66666
-348.91,183.921
-33.1108,-2.66671
-33.9999,-2.6668
-3882.91,-187.19
-7416.81,9038.97
-36.6668,-3.55424
-329.063,191.503
-38.4444,-3.55572
-39.337,-3.55667
100.305,-194.809
-41.1151,-3.55601
-41.9997,-3.55545
-264.921,-238.344
501.629,1714.94
262.135,-633.463
-40.6553,-3.94329
-46.4469,-4.44558
-47.3333,-4.44429
-785.792,530.076
3730.83,2882.72
-50,-4.44461
403.613,165.792
-51.7787,-4.44294
236.68,-284.706
169.026,402.768
-54.4444,-5.33333
555,685.732
-56.2212,-5.33184
-1002.57,-7064.67
1476.78,3117.94
-58.8888,-5.33335
-59.7773,-5.3362
-60.6675,-5.33327
-61.5557,-5.33341
-2.12242,-728.116
-63.3321,-5.333
-64.2218,-5.33311
-63.3499,-6.03611
-66.0038,-6.2244
416.287,-419.162
224.372,-421.417
-708.698,-669.21
-69.5582,-6.22334
-70.4456,-6.22356
-67.2534,-6.69595
-203.907,-475.525
-73.1116,-7.11176
-938.861,-464.809
-58.667,-5.34159
-75.7776,-8.00152
-285.829,125.735
-77.5567,-8.00137
834.264,1033.59
3018.44,2181.09
-505.826,444.127
-81.1115,-8.88904
371.404,-373.278
-429.968,-81.867
-83.7777,-8.88899
160.578,-116.174
-85.5563,-8.88875
-45.9322,435.188
-88.2217,-8.88874
-90.0004,-8.88896
-89.9675,-9.70313
-90.0046,-9.63001
787.246,72.0868
-93.556,-9.77801
-125.935,816.295
-95.3329,-10.6666
-90.2778,-10.2829
-541.982,-870.589
-690.115,-487.142
-90.9158,-10.0977
-530.881,433.577
1270.36,-382.766
72.3242,655.265
-102.444,-11.5554
-103.332,-11.5571
-60.934,-228.127
106.421,-543.522
-106,-12.4443
-106.887,-12.4442
-107.779,-12.4442
-89.2569,59.6
-540.279,-204.68
3.37828,-932.6
3586.78,1983.22
-112.223,-13.3333
1109.08,75.2755
-114.002,-13.3323
-213.252,658.249
534.458,-210.667
-116.668,-14.225
258.788,-454.911
538.683,-712.049
-117.637,-16.1285
-3083.28,-1056.9
-121.104,-15.1227
-122.001,-15.9999
-526.951,-555.173
135.829,-644.875
1311.81,3267.24
-125.994,-16.878
-126.443,-15.9986
-310.879,-904.45
324.68,-524.81
-1387.85,-755.232
-130.001,-16.8888
-132.783,-18.0726
-1867.5,140.368
-133.188,-18.0892
-175.993,289.284
2376.72,-658.52
-136.824,-19.4693
-138.875,-19.9928
-137.111,-18.6667
-138.001,-18.6685
-41.1052,-217.615
160.402,208.338
-143.228,-20.6355
-736.321,458.29
-139.62,-181.271
-143.332,-19.5557
-144.223,-20.4446
-145.11,-20.4444
792.705,-211.054
-146.889,-20.4444
-147.777,-21.3332
-148.667,-21.3333
-149.556,-22.2222
-395.046,81.076
-151.334,-22.2229
-1810.81,-1687.07
-5372.38,4058.36
-403.686,-444.423
-163.711,-26.1356
185.321,341.036
7.13709,-144.589
-157.555,-23.1112
-67.2371,394.476
-389.712,-67.768
-177.917,-30.9299
-161.112,-24.8889
-162.835,-25.1616
1879.37,-2829.73
-163.774,-25.7791
-164.668,-25.7783
-165.555,-25.7778
-167.334,-26.666
-168.222,-26.6665
-213.474,-841.232
-184.779,-31.214
63.137,232.459
-171.778,-27.5555
-172.667,-28.4445
-394.266,3039.48
10.3856,-281.549
-264.86,849.043
243.341,5088.32
-190.744,-33.6503
-39.6153,-4.23576
-178.887,-30.222
-400.722,-161.583
-439.485,470.788
-181.554,-30.2176
-184.575,-31.786
-183.333,-31.1111
-184.222,-31.1109
-185.112,-31.1123
-47.8166,-166.357
-441.506,-141.751
-79.1299,-130.969
-188.667,-31.1113
-195.55,-32.8125
1741.81,363.799
-3135.2,-899.815
681.866,-577.722
394.967,-214.627
-264.326,-282.831
-194.888,-27.5555
-209.885,-29.454
-79.9414,-198.514
-315.568,-15.5384
-198.446,-24.8888
-199.333,-23.9999
-200.223,-23.1113
-201.111,-23.1112
177.827,-374.335
-1980.04,-362.944
-586.949,-168.588
-986.963,471.703
-210.005,-19.9427
-206.444,-19.5556
-2776.65,1634.72
-693.475,1215.15
-209.111,-16.8894
-721.798,399.01
-210.89,-15.9999
-1759.44,-1798.01
-79.982,-622.701
-414.855,218.864
-241.683,-74.2671
-3292.12,1906.1
-45.0129,-266.993
411.887,-79.9701
-1158.21,-605.814
587.028,-239.709
-220.667,-8.88905
-221.558,-8.00066
-221.556,-7.11115
-222.445,-6.2222
-223.333,-6.22213
-234.531,-4.60139
-141.791,-148.442
-226,-4.44437
-226.888,-3.5554
-599.234,526.433
-228.667,-2.66664
-229.555,-1.77735
-230.444,-0.888299
-231.334,2.96131e-05
-637.246,16.3206
-233.111,0.888786
-205.332,200.416
-261.526,5.18865
-234.889,2.66734
-235.778,3.55575
-250.726,6.8511
-234,4.44451
-233.112,4.44424
-232.222,4.44449
-293.314,-725.543
1309.21,1572.32
-44.1359,-143.018
-1163.38,1589.85
-1696.42,-818.035
-1172.92,-954.668
-315.07,157.15
93.0281,296.603
-224.223,5.3332
-223.334,5.3333
-61.2552,237.677
-221.555,5.33311
-903.412,1054.61
-219.777,5.3335
-218.885,5.3332
-218,5.3338
-343.148,98.6118
-216.223,5.33313
915.618,-762.202
-214.445,5.33445
-549.13,-680.534
-864.716,520.903
-211.778,6.2228
-210.89,6.2216
-210,6.2224
66.3656,372.299
-208.218,6.22496
-240.109,13.5443
28.8589,83.3448
-232.421,12.3561
-204.667,6.22207
-203.778,6.22199
-300.057,-288.318
-202,6.22256
-782.937,434.26
-200.222,6.22225
-655.835,439.221
-198.445,6.2224
191.015,435.472
-196.667,6.22225
-275.338,-88.2312
19.6312,-256.243
-211.081,10.763
-593.394,-163.837
-324.292,363.395
-191.333,6.22207
264.357,271.268
-189.556,6.2221
-188.666,6.22231
-187.779,6.2223
-1343.02,-494.415
-97.0816,693.086
801.01,717.638
506.032,120.004
-200.1,12.6168
335.053,609.564
-181.556,7.11092
-1022.43,2028.29
-179.777,7.11205
-195.358,12.9555
-177.999,7.11081
-155.719,-2128.33
-176.223,7.11111
1852.45,-66.5902
-186.568,11.7903
2440.25,1828.98
-41.5912,342.025
-256.888,-343.538
-170.89,7.11096
-170.766,846.34
-169.111,7.1111
-180.947,12.7104
322.402,359.367
204.957,-310.452
-264.301,434.981
-165.733,7.61994
548.955,-1718.57
-162.889,7.11097
69.4908,-281.434
221.628,39.6565
285.095,-286.146
-159.978,7.46581
-158.445,7.11108
-160.986,9.09738
-163.227,11.012
-155.78,7.10982
494.911,295.914
-154,7.11099
-1387.26,1243.78
-152.221,7.11338
-935.851,-458.928
-284.328,337.492
4920,-3730.37
-152.613,10.2122
-146.889,7.11105
-154.45,14.5467
-145.11,7.11135
-712.89,655.462
-143.334,7.11107
-141.552,7.11329
20.5093,-294.002
-139.778,7.11093
-50.0002,-146.891
-142.839,13.7641
200.66,-99.9967
314.617,481.351
-919.397,-563.477
-475.621,-328.313
-133.85,7.69979
-132.666,7.11116
-131.977,7.59826
-597.396,-1056.66
-385.564,636.223
-128.222,7.10735
-49.4422,-317.575
825.011,-303.41
-125.769,9.46686
-124.665,7.11321
-122.655,12.2652
-5.60923,95.8192
-121.111,7.11113
172.212,-314.963
-7241.66,-7805.13
-1875.63,456.171
-117.556,7.11099
-115.528,10.2401
-114.894,9.27512
-114.89,7.11102
-23.6158,-338.756
1120.22,-1147.63
-112.223,7.11148
-111.334,7.11049
-425.621,67.2547
-304.851,-453.62
-105.879,10.7199
85.9483,-263.981
-106.89,7.1125
-385.156,-419.765
-105.111,7.11022
-104.222,7.11102
-101.571,8.79812
-102.444,7.11128
569.498,-509.548
459.23,875.337
-37.6974,141.455
-50.0007,127.112
-50.0013,126.223
-50.8884,125.332
7455.57,-15090.6
-52.6664,125.334
-53.5529,125.331
198.527,465.981
717.029,368.032
-423.879,239.999
-1062.48,1693.22
-231.551,513.263
-58.8887,125.333
265.497,-387.182
-25.1573,165.955
396.971,-55.2855
-63.3332,124.444
2.5618,202.049
-65.1112,124.445
6.78553,371.37
-66.8891,124.444
-67.778,124.444
415.344,152.936
-69.5544,123.556
-70.4448,123.554
-20.3119,185.077
-72.2237,123.555
-73.1113,123.556
-74.0006,123.555
-481.875,109.969
-75.7772,122.667
-36.7752,172.124
151.349,1271.52
-78.4442,122.666
-79.3336,121.778
-74.8147,128.601
243.287,-11.486
-45.3137,168.59
-40.7076,175.909
-44.5586,172.394
-84.6662,121.778
173.342,-357.343
371.636,-294.737
-87.3426,121.783
-88.2218,121.779
-63.534,154.917
665.414,622.163
-85.4113,128.261
-835.776,-285.378
-169.73,415.416
-93.5559,120
-95.3315,120.001
587.938,-409.487
-97.1105,119.111
-98.0004,119.112
-1106.51,350.267
-68.7107,163.197
428.149,340.75
-600.511,493.054
133.187,229.235
-523.737,-50.4268
-104.221,118.222
-91.202,138.65
-288.973,-28.4619
-106.888,118.222
-107.777,117.334
-108.666,117.333
-86.8871,151.606
-110.444,117.334
648.219,-257.433
-92.5573,146.662
-285.266,-55.7554
2849.27,-747.965
-296.648,60.0688
-115.777,115.556
-109.347,127.155
-35.1028,-395.295
-118.445,114.666
-1834.68,2561.76
-101.916,-291.093
20771.2,17066.8
-122,114.666
-48.0953,-199.476
-123.776,113.777
80.5207,300.542
-125.557,113.774
-111.125,139.912
-127.335,112.888
-128.222,112.888
384.23,605.643
-82.7979,194.369
-130.889,112.001
-131.778,112
-635.097,1054.56
-377.774,557.937
-2763.42,1202.07
-135.334,111.111
-1188.91,7528.44
-1061.36,3743.81
1699.5,-213.852
-138.889,110.222
316.977,-585.451
-253.826,572.384
375.076,362.497
-121.493,149.993
-144.223,108.445
-295.673,-94.6733
-499.064,-372.347
-635.669,631.688
2364.85,6350.27
0.360644,413.592
-2951.81,-3545.85
-150.445,107.556
-255.064,-187.267
571.966,-137.018
-683.025,226.386
1190.33,-874.549
807.798,-364.606
-155.778,104.889
-156.666,104.889
-757.262,-23.1646
-2015.71,1505.48
-159.334,103.999
-147.599,133.125
-3819.56,3517.31
-162,103.112
-51.3774,498.721
-163.778,103.111
-606.905,-467.852
-377.602,293.025
-780.442,-668.588
-161.638,117.978
-31.1283,-209.981
1902.59,-815.448
-170.888,100.445
-171.781,100.44
146.906,640.074
-151.228,159.944
-211.296,566.345
-176.222,98.6669
-782.026,-305.054
647.719,-1210.25
-178.889,97.7773
-507.48,-167.737
-674.292,-217.889
-406.051,334.099
-174.476,120.401
-183.335,96.0005
-175.633,123.141
-185.111,95.1118
-186.001,95.1114
-186.89,94.2226
217.711,-417.661
3474.45,-119.142
-191.335,93.3392
-232.855,615.208
-193.111,92.4445
-194,91.5541
-464.358,499.233
-22.3197,352.087
222.508,-54.2636
-197.556,90.6675
59.9514,667.012
695.075,-172.92
-192.867,121.264
-201.111,88.8882
-202,88.8893
3793.9,3671.19
-1475.72,734.22
-535.829,5.44827
-205.555,87.1124
-206.445,87.1112
-231.635,223.583
-208.218,86.224
55.1327,307.477
-209.999,85.3336
-210.89,84.4442
-130946,60329.9
-33.9191,168.397
-796.305,-171.48
-667.535,-665.669
-215.333,83.5548
-216.227,82.668
-217.11,81.7777
-619.232,-229.148
-218.887,80.8908
-623.383,-311.262
-220.666,79.9996
-2596.8,-4301.09
-1345.41,-190.974
-438.014,-1365.8
-225.112,78.223
1401.07,976.516
-226.888,77.3338
-414.064,78.138
-228.667,76.4452
-232.627,913.224
-310.006,225.579
-231.333,75.5554
-1091.47,-213.654
-233.111,74.6668
-1658.77,-55.5145
-235.778,73.7772
2395.67,-318.716
-276.573,-3175.8
-1856.97,-2857.18
-239.334,71.1115
-1336.82,1020.1
54.8854,18.2803
-242.001,70.2219
-242.89,69.3325
-67.1155,482.261
-244.666,67.5584
-7235.96,-1040.77
-182.296,728.699
758.491,-1060.27
-248.221,65.7779
642.383,382.679
-250,64.8894
-24504.4,24836.6
-251.777,63.1123
-690.495,-481.762
-253.551,62.2231
-254.444,61.3326
-2162.07,1015.16
-2171.9,-4056.97
535.178,6.8846
-258.002,58.6657
-258.888,57.7788
-259.777,57.7779
325.43,1312.19
-261.555,56
-4701.06,-4835.53
-263.333,55.1117
-264.223,54.2218
-1762.32,-79.8841
-266.888,52.443
-343.231,-74.907
-268.666,50.6662
-119.221,-333.668
-4496.04,-1020.38
-133.807,124.08
-271.333,47.9999
-3032.27,-2119.82
1651.16,-250.892
-274.001,45.3342
-274.889,44.4451
-274.889,43.556
-275.778,42.6668
-276.667,41.7778
618.597,1375.06
-373.525,-4.76855
-366.535,707.377
-278.445,37.3332
-278.443,36.4439
-1461.04,757.859
-278.445,34.6672
-278.444,33.7777
-294.828,564.003
-278.445,31.9963
-278.445,31.1115
-278.445,30.223
-279.513,32.3441
-278.442,28.4498
-278.445,27.5562
-278.444,26.6677
-277.554,25.778
-277.556,24.8895
-276.666,24
-276.667,23.1108
-755.396,-149.484
150.859,216.108
-274.889,20.4449
355.284,1365.58
-274,18.6672
-186.646,2945.27
-272.223,16.8893
-584.859,34.1477
463.855,707.698
-269.842,15.1251
318.915,-620.205
-770.542,552.555
-273.875,35.0355
-273.541,36.6158
-749.69,-426.141
-243.718,16.2293
-263.333,8.00004
777.943,1688.4
-671.21,502.896
1011.75,3573.84
-264.45,24.0702
-259.331,5.47677
-257.999,2.66577
467.042,-926.846
796.545,269.482
-255.333,0.889999
-254.444,0.000576244
-253.556,-0.889175
551.776,549.579
-251.777,-2.66666
8.39685,-45.4019
-281.51,-125.156
-250.455,6.37099
-130.487,-85.7173
-700.864,-135.474
-609.549,320.169
363.219,488.655
-245.716,-6.014
-244.845,-5.40474
-677.411,299.405
-243.777,-9.77784
-243.156,-4.75725
-819.858,-154.429
2591.09,-678.289
-828.054,525.137
-98.2606,-78.0864
194.484,96.8891
-237.046,0.790099
396.28,135.778
-235.779,-16.0001
-179.887,-381.73
-234.001,-16.8879
-890.282,-1117.05
-232.222,-17.7778
-231.097,-16.9655
-140.175,-167.78
-229.556,-20.4444
-228.667,-21.3337
-227.778,-22.2222
-1152.75,75.2629
296.164,361.726
-181.543,-202.147
-224.222,-24.889
-725.353,159.526
-1072.75,-1238.61
-482.33,-190.807
-48.8711,-108.253
-218.949,-25.3996
-218.89,-28.4444
-217.999,-29.3346
-217.111,-29.3333
-842.246,-2799.78
-216.221,-31.1116
440.788,955.227
-214.445,-31.9999
746.121,-539.333
-110.746,-643.471
254.427,-823.899
-210.889,-34.6686
-210,-35.5558
-208.229,-36.4458
-207.334,-37.3333
-610.964,-493.988
-467.68,-333.613
-199.898,-33.6176
-203.778,-40.0003
-202.889,-40.8889
-714.267,-576.509
115.428,100.455
-200.22,-42.6641
-199.334,-43.5556
-198.444,-44.4443
109.184,383.46
-589.989,-400.105
-195.777,-46.2206
-246.812,-216.161
669.006,-257.309
-193.111,-47.9998
-192.222,-48.889
-913.783,112.212
-190.444,-49.7777
-188.663,-51.5586
1249.4,1495.27
-183.958,-50.9414
-351.379,-578.523
-185.107,-54.2224
-961.65,-54.9493
-183.333,-55.9995
-182.444,-56.0001
-175.878,-54.6783
-405.568,156.512
-179.779,-57.7808
-507.318,-129.526
-178.001,-59.5553
-2142.95,3025.51
-667.491,-1446.35
81.3433,963.833
-155.199,-57.1172
-173.555,-63.1099
-319.262,-478.278
-322.812,95.3395
955.693,2599
-21.8721,-302.54
-158.573,-64.7444
-168.223,-66.6698
-41.6614,254.626
-144.364,-65.0988
-156.791,-67.1318
-12.6049,-67.6486
-163.777,-70.2227
-2360.27,-1402.64
-419.269,273.828
-1175.03,-1012.61
-324.852,-116.644
-692.646,-298.747
-303.611,-297.904
-1273.88,1089.7
-152.688,-74.3207
-940.131,89.3042
-156.667,-75.5557
-31.1832,-459.14
-142.841,-77.0158
-490.976,-324.915
-145.967,-78.1123
-152.222,-79.1112
-234.046,-812.52
-150.444,-79.9997
-149.555,-80.8887
-226.044,59.6135
-115.302,-551.792
236.246,-196.587
-146.888,-83.5556
-146,-83.5555
-14251.7,-13136.2
179.331,-77.9266
-143.331,-86.225
196.096,-349.415
-739.414,-512.143
-140.666,-88.0001
23.3113,-174.359
-133.441,-89.3934
-142.619,77.7305
-132.455,-91.1706
-136.184,-90.6699
181.364,365.941
-1345.71,-1432.9
-133.556,-93.3334
-116.726,-96.4041
-535.555,-47.0741
-129.112,-96.889
565.699,-1420.97
-704.687,-551.277
-126.443,-98.6674
-125.556,-99.5556
-97.162,-1089.9
-123.778,-100.444
-122.889,-101.333
15471.3,-41201.5
-34.9775,413.569
-119.333,-104
-112.813,-105.135
-107.349,-107.004
-115.874,-105.948
-372.868,-107.983
-538.877,299.576
-104.057,-109.775
751.592,266.858
-696.513,-525.066
-85.6065,-116.365
258.961,-846.116
-607.025,744.995
269.433,238.422
-107.778,-112.889
-106,-113.778
-330.69,-63.8113
-1479.4,675.758
-171.296,-207.98
352.628,-153.989
-101.556,-117.333
-373.518,338.104
-192.452,64.4289
-98.8898,-119.11
-98.0004,-120
-88.9172,-123.263
-90.1463,-122.638
-82.1216,-126.319
-1065.54,354.924
780.634,2135.31
-91.7786,-124.444
-365.987,-645.244
-35.1919,-142.089
